address,location,type,price,listing_image,beds,baths,half_baths,square_feet,brokerage,attribution
"Second Avenue, Manhattan, NY 10029",EAST HARLEM,CONDO,5900,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/96285/52982395?w=3840&q=75,2,2,Not listed,Not listed,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"Second Avenue, Manhattan, NY 10029",EAST HARLEM,CONDO,6900,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/96262/52982400?w=3840&q=75,3,2,Not listed,Not listed,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"355 East 19th Street, PH, Manhattan, NY 10003",GRAMERCY,CONDO,13500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136892/48155539?w=3840&q=75,3,2,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"252 South Street, 16L, Manhattan, NY 10002",CHINATOWN,CONDO,8495,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93759/47979050?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Extell Marketing Group Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"780 Saint Marks Avenue, 4DA, Brooklyn, NY 11213",CROWN HEIGHTS,CONDO,2800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93782/47955864?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"50-11 Queens Boulevard, 205, Queens, NY 11104",SUNNYSIDE,CONDO,2933,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93774/47923502?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Nest Seekers Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"50-11 Queens Boulevard, 803, Queens, NY 11104",SUNNYSIDE,CONDO,3000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/default-building-image.jpg?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Nest Seekers Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"39 East 21st Street, 7A, Brooklyn, NY 11226",FLATBUSH,CONDO,4188,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93679/47804381?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Mns,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"240 Riverside Boulevard, 6P, Manhattan, NY 10069",LINCOLN SQUARE,CONDO,3495,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93721/47797871?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Nest Seekers Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"244 Jefferson Avenue, 1, Brooklyn, NY 11216",BEDFORD STUYVESANT,CO-OP,2650,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93734/47779514?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"15 William Street, 32A, Manhattan, NY 10005",FINANCIAL DISTRICT,CONDO,8550,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93760/47665009?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"507 East 6th Street, 2F, Manhattan, NY 10009",EAST VILLAGE,CONDO,3100,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93663/47661510?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"425 Central Park West, 3H, Manhattan, NY 10025",MANHATTAN VALLEY,CONDO,3000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93770/47692573?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Evans Real Estate Investments,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"343 East 30th Street, 5D, Manhattan, NY 10016",KIPS,CONDO,3200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93639/48151841?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"382 Third Avenue, 10A, Manhattan, NY 10016",GRAMERCY,CONDO,4995,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93738/47654527?w=3840&q=75,2,2,1,Not listed,Courtesy of Bond New York Properties Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"394 East 8th Street, 1C, Manhattan, NY 10009",E. GREENWICH VILLAGE,CONDO,5495,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93651/47777575?w=3840&q=75,3,2,Not listed,Not listed,Courtesy of The Heller Organization Inc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"510 West 110th Street, 3C, Manhattan, NY 10025",UPPER WEST SIDE,CONDO,3500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93642/46027214?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"Mulberry Street, Manhattan, NY 10012",NOLITA,CONDO,4890,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/96339/52829662?w=3840&q=75,1,1,Not listed,Not listed,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"175 West 79th Street, 7D, Manhattan, NY 10024",UPPER WEST SIDE,CO-OP,6450,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93751/46030982?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"554 West 54th Street, 24H, Manhattan, NY 10019",CLINTON,CONDO,5250,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93728/47932425?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Platinum Properties,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"415 East 37th Street, 23L, Manhattan, NY 10016",MURRAY HILL,CONDO,8450,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93748/45949532?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Adin Yoram,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"149 East 62nd Street, 4B, Manhattan, NY 10065",UPPER EAST SIDE,CONDO,3500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93699/45943988?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"49-06 21st Avenue, TH, Queens, NY 11370",ASTORIA,TOWNHOUSE,7200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93697/45944381?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Nest Seekers Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"Columbus Avenue, Manhattan, NY 10025",UPPER WEST SIDE,CONDO,4070,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/96209/52837639?w=3840&q=75,1,1,Not listed,Not listed,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"Second Avenue, Manhattan, NY 10029",EAST HARLEM,CONDO,5800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/96263/50339247?w=3840&q=75,3,2,Not listed,Not listed,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"150 Charles Street, 4AS, Manhattan, NY 10014",WEST VILLAGE,CONDO,34995,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/default-building-image.jpg?w=3840&q=75,3,4,1,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"56 Leonard Street, 22AE, Manhattan, NY 10013",TRIBECA,CONDO,26500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93741/45860031?w=3840&q=75,3,4,1,Not listed,Courtesy of Serhant Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"497 Glenmore Avenue, 2, Brooklyn, NY 11207",EAST NEW YORK,CONDO,2600,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93791/47301937?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"240 East 86th Street, 21A, Manhattan, NY 10028",UPPER EAST SIDE,CONDO,5464,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/94278/45906326?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Rose Associates Inc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"2196 Frederick Douglass Boulevard, 2E, Manhattan, NY 10019",WEST HARLEM,CONDO,2800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/94178/45792267?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Bohemia Realty Group Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"78 South 1st Street, 22, Brooklyn, NY 11249",WILLIAMSBURG,CONDO,3250,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93757/45782161?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"West 50th Street, Manhattan, NY 10019",HELLS KITCHEN,CONDO,5320,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/96206/50378007?w=3840&q=75,1,1,Not listed,Not listed,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"455 10th Avenue, 33E, Manhattan, NY 10018",HELL'S KITCHEN,CONDO,496778,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/94017/47858418?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Keller Williams Nyc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"50-11 Queens Boulevard, 602, Queens, NY 11104",SUNNYSIDE,CONDO,3150,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93772/47923477?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Nest Seekers Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"West 15th Street, Manhattan, NY 10011",CHELSEA,CONDO,5860,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/96367/52534052?w=3840&q=75,1,1,Not listed,Not listed,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"70 Washington Street, 8E, Brooklyn, NY 11201",DUMBO,CONDO,4900,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93971/45729308?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"147 East 61st Street, 2AB, Manhattan, NY 10065",SUTTON PLACE,TOWNHOUSE,5995,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93763/48113753?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of City Sites Real Estate Group Inc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"260 West 54th Street, 27B, Manhattan, NY 10019",MIDTOWN WEST,CONDO,4950,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93719/47911443?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Rent Ny Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"400 Fifth Avenue, 42F, Manhattan, NY 10018",MIDTOWN,CONDO,7250,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93706/45710944?w=3840&q=75,1,2,1,Not listed,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"80 John Street, 9E, Manhattan, NY 10038",FINANCIAL DISTRICT,CONDO,4250,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93900/45762166?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"5-19 Borden Avenue, 2C, Queens, NY 11101",LONG ISLAND CITY,CONDO,3700,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93672/48023293?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Modern Spaces,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"63 Schermerhorn Street, 2B, Brooklyn, NY 11201",DOWNTOWN,CONDO,3093,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93710/48013997?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Mns,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"360 West 34th Street, 5A, Manhattan, NY 10001",CHELSEA,CONDO,4000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/93726/45908165?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Triumph Property Group Ltd,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"West 19th Street, Manhattan, NY 10011",CHELSEA,CONDO,5010,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/96338/50374278?w=3840&q=75,1,1,Not listed,Not listed,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"106 Central Park S, 18A, Manhattan, NY 10019",THEATER DISTRICT,CONDO,17000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/92474/48099168?w=3840&q=75,3,3,1,Not listed,Courtesy of Upia Properties Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"163 North 6th Street, C3, Brooklyn, NY 11211",WILLIAMSBURG,APARTMENT BUILDING,5600,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7727366/mediarouting.vestahub.com/Media/140337078?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"80 North Moore Street, 15H, Manhattan, NY 10013",TRIBECA,APARTMENT BUILDING,6837,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7727348/mediarouting.vestahub.com/Media/140335520?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"570 7th Street, 1A, Brooklyn, NY 11215",PARK SLOPE,CONDO,3650,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7727346/mediarouting.vestahub.com/Media/140335542?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"758 Decatur Street, 1, Brooklyn, NY 11233",OCEAN HILL,MULTI-FAMILY TOWNHOUSE,3250,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7727319/mediarouting.vestahub.com/Media/140333700?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"205 East 85th Street, 9A, Manhattan, NY 10028",YORKVILLE,CONDO,3850,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7727309/mediarouting.vestahub.com/Media/140333305?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"1235 Forest Hill Road, 2K, Staten Island, NY 10314",BULLS HEAD,CONDO,2500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/default-building-image.jpg?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"1363 Prospect Place, GARDEN, Brooklyn, NY 11213",CROWN HEIGHTS,MULTI-FAMILY TOWNHOUSE,3500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7727288/mediarouting.vestahub.com/Media/140326996?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"529 West 42Nd Street, 6L, Manhattan, NY 10036",CLINTON,CO-OP,4500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7727267/mediarouting.vestahub.com/Media/140324537?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"26 Gramercy Park South, 5C, Manhattan, NY 10003",GRAMERCY,CO-OP,3850,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7727214/mediarouting.vestahub.com/Media/140333683?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"56 Ludlow Street, 4R, Manhattan, NY 10002",LOWER EAST SIDE,APARTMENT BUILDING,3300,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7727210/mediarouting.vestahub.com/Media/140320706?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"211 Mcguinness Boulevard, 425, Brooklyn, NY 11222",GREENPOINT,APARTMENT BUILDING,3895,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/default-building-image.jpg?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"60 8th Avenue, 3F, Brooklyn, NY 11217",PARK SLOPE,RESIDENTIAL,2600,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7727191/mediarouting.vestahub.com/Media/140301147?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"30 Park Place, 51E, Manhattan, NY 10007",TRIBECA,CONDO,18000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7727115/mediarouting.vestahub.com/Media/140285600?w=3840&q=75,3,2,1,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
